Y1,Y2,id,date,region,new,death,healed,positives,hospitalized,isolated,intensiveCare,index,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
-1.2696872132500479,1.0660217918021284,2020-03-02_02,2020-03-02,02,0,0,0,0,0,0,0,2,-21,3,-8,-10,-1
-0.2860417911721852,-0.5273496324509657,2020-03-02_03,2020-03-02,03,270,38,139,1077,605,472,127,-18,-53,11,-26,-44,-20
-0.7621362170566389,0.03995216149346614,2020-03-02_05,2020-03-02,05,10,2,0,271,67,204,14,-9,-40,7,-19,-36,-13
-0.9279759187773728,0.3367669165438185,2020-03-02_06,2020-03-02,06,3,0,0,9,0,9,0,-5,-21,7,-12,-29,-13
-0.6163217715226126,-0.3661857206751033,2020-03-02_07,2020-03-02,07,-3,0,4,18,13,5,1,-23,-47,9,-26,-30,-18
-0.8934909700586323,0.35807013696679224,2020-03-02_08,2020-03-02,08,50,11,0,324,164,160,16,-6,-25,6,-14,-31,-10
-1.164350322614036,0.8324590428638288,2020-03-02_09,2020-03-02,09,0,0,1,12,7,5,0,-6,-34,3,-11,-14,0
-1.2683560215476695,1.0487196819814368,2020-03-02_10,2020-03-02,10,0,0,0,2,0,2,0,-3,-22,2,-10,-9,1
-1.2508130229131005,1.0367137003622888,2020-03-02_11,2020-03-02,11,10,1,0,34,23,11,6,-1,-8,3,-7,-13,-2
-1.1955324243712284,0.8910383270504411,2020-03-02_12,2020-03-02,12,1,0,3,4,3,1,0,-7,-29,2,-12,-13,1
-1.4036599448532854,1.344476792442009,2020-03-02_13,2020-03-02,13,0,0,0,5,3,2,0,3,-6,1,-3,-7,1
-1.4151912493578314,1.3523628246486215,2020-03-02_14,2020-03-02,14,0,0,0,0,0,0,0,-1,-17,1,-2,1,1
-1.2714524187286507,1.0590083652534563,2020-03-02_15,2020-03-02,15,0,0,0,17,4,13,0,0,-16,2,-8,-10,-3
-1.404217029344318,1.3429755703804955,2020-03-02_16,2020-03-02,16,1,0,0,4,2,2,0,3,4,1,-3,-9,0
-1.4357332072035678,1.40849079932856,2020-03-02_17,2020-03-02,17,0,0,0,0,0,0,0,3,1,0,-2,-8,1
