id,date,region,new,deathTotal,death,healed,positives,hospitalized,isolated,intensiveCare,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
2020-09-10_19,2020-09-10,19,106,289,0,3140,1603,126,1477,18,-1,83,-1,2,-6,-25
2020-09-10_20,2020-09-10,20,63,139,1,1300,1286,69,1217,12,6,119,4,0,-5,-25
2020-09-10_21,2020-09-10,21,20,292,0,2506,239,8,231,0,11,95,0,5,25,-21
2020-09-10_22,2020-09-10,22,82,405,0,4638,398,6,392,0,6,93,0,-2,-11,-24
2020-09-11_0,2020-09-11,0,1616,35597,10,212432,36767,2024,34743,175,-3,73,1,-5,-20,-27
2020-09-11_01,2020-09-11,01,57,4153,0,27465,1960,111,1849,9,-9,31,2,-12,-25,-30
2020-09-11_02,2020-09-11,02,3,146,0,1078,33,2,31,0,0,46,-1,-21,-28,-25
2020-09-11_03,2020-09-11,03,257,16896,4,77318,8591,273,8318,27,-9,58,3,-12,-31,-32
2020-09-11_05,2020-09-11,05,173,2138,3,19427,2964,102,2862,11,-2,95,-1,-1,-20,-25
2020-09-11_06,2020-09-11,06,34,349,0,3162,562,20,542,3,-3,82,-1,-4,-9,-25
2020-09-11_07,2020-09-11,07,82,1579,0,9089,994,108,886,12,4,133,1,4,-7,-25
2020-09-11_08,2020-09-11,08,152,4468,0,25027,3730,158,3572,18,-3,72,0,-2,-20,-25
2020-09-11_09,2020-09-11,09,147,1148,1,9425,2312,89,2223,17,-2,121,0,-2,-10,-25
